date,title,artist,peak_pos,rank,weeks
1962-11-25,A Little Bit Now (A Little Bit Later),The Majors,75.0,75.0,3.0
1962-11-25,Shutters And Boards,Jerry Wallace,76.0,76.0,3.0
1962-11-25,Ten Little Indians,The Beach Boys,77.0,77.0,1.0
1962-11-25,Coney Island Baby,The Excellents,78.0,78.0,2.0
1962-11-25,Mr. Lonely,Buddy Greco,64.0,79.0,11.0
1962-11-25,Don't Go Near The Eskimos,Ben Colder,80.0,80.0,2.0
1962-11-25,Tell Him,The Exciters,81.0,81.0,1.0
1962-11-25,I May Not Live To See Tomorrow,Brian Hyland,82.0,82.0,2.0
1962-11-25,Road Hog,John D. Loudermilk,83.0,83.0,1.0
1962-11-25,The Love Of A Boy,Timi Yuro,84.0,84.0,1.0
1962-11-25,The Jitterbug,The Dovells,85.0,85.0,2.0
1962-11-25,See See Rider,LaVern Baker,86.0,86.0,1.0
1962-11-25,Heart Breaker,Dean Christie,87.0,87.0,4.0
1962-11-25,Getting Ready For The Heartbreak,Chuck Jackson,88.0,88.0,3.0
1962-11-25,I'm So Lonesome I Could Cry,Johnny Tillotson,89.0,89.0,1.0
1962-11-25,Somebody Have Mercy,Sam Cooke,70.0,90.0,6.0
1962-11-25,Strange I Know,The Marvelettes,91.0,91.0,1.0
1962-11-25,Gonna Raise A Rukus Tonight,Jimmy Dean,92.0,92.0,1.0
1962-11-25,This Land Is Your Land,The New Christy Minstrels,93.0,93.0,1.0
1962-11-25,Everybody Loves A Lover,The Shirelles,94.0,94.0,1.0
1962-11-25,Me And My Shadow,Frank Sinatra & Sammy Davis Jr.,95.0,95.0,1.0
1962-11-25,Echo,The Emotions,96.0,96.0,1.0
1962-11-25,This Land Is Your Land,Ketty Lester,97.0,97.0,1.0
1962-11-25,You're A Sweetheart,Dinah Washington,98.0,98.0,2.0
1962-11-25,"From The Bottom Of My Heart (Dammi, Dammi, Dammi)",Dean Martin,99.0,99.0,1.0
1962-11-25,Limelight,Mr. Acker Bilk,100.0,100.0,1.0
1962-12-25,Telstar,The Tornadoes,1.0,1.0,9.0
1962-12-25,Limbo Rock,Chubby Checker,2.0,2.0,17.0
1962-12-25,Bobby's Girl,Marcie Blane,3.0,3.0,11.0
1962-12-25,Go Away Little Girl,Steve Lawrence,4.0,4.0,8.0
1962-12-25,Big Girls Don't Cry,The 4 Seasons,1.0,5.0,11.0
1962-12-25,Return To Sender,Elvis Presley With The Jordanaires,2.0,6.0,11.0
1962-12-25,You Are My Sunshine,Ray Charles,7.0,7.0,7.0
1962-12-25,Release Me,"Esther Phillips ""Little Esther""",8.0,8.0,10.0
1962-12-25,Zip-A-Dee Doo-Dah,Bob B. Soxx And The Blue Jeans,9.0,9.0,7.0
1962-12-25,Hotel Happiness,Brook Benton,10.0,10.0,6.0
1962-12-25,Pepino The Italian Mouse,Lou Monte,11.0,11.0,4.0
1962-12-25,Keep Your Hands Off My Baby,Little Eva,12.0,12.0,9.0
1962-12-25,Dear Lonely Hearts,Nat King Cole,13.0,13.0,8.0
1962-12-25,Tell Him,The Exciters,14.0,14.0,5.0
1962-12-25,The Lonely Bull (El Solo Torro),Herb Alpert And Tijuana Brass,6.0,15.0,10.0
1962-12-25,Don't Hang Up,The Orlons,4.0,16.0,12.0
1962-12-25,Chains,The Cookies,17.0,17.0,8.0
1962-12-25,Love Came To Me,Dion,10.0,18.0,8.0
1962-12-25,Two Lovers,Mary Wells,19.0,19.0,5.0
1962-12-25,My Dad,Paul Petersen,20.0,20.0,7.0
1962-12-25,The Night Has A Thousand Eyes,Bobby Vee,21.0,21.0,4.0
1962-12-25,Ruby Ann,Marty Robbins,18.0,22.0,7.0
1962-12-25,Santa Claus Is Coming To Town,The 4 Seasons,23.0,23.0,3.0
1962-12-25,Wiggle Wobble,Les Cooper and the Soul Rockers,24.0,24.0,11.0
1962-12-25,Ride!,Dee Dee Sharp,5.0,25.0,11.0
1962-12-25,Rumors,Johnny Crawford,12.0,26.0,9.0
1962-12-25,Everybody Loves A Lover,The Shirelles,27.0,27.0,5.0
1962-12-25,The Little Drummer Boy,The Harry Simeone Chorale,13.0,28.0,28.0
1962-12-25,Up On The Roof,The Drifters,29.0,29.0,9.0
1962-12-25,It's Up To You,Rick Nelson,30.0,30.0,3.0
1962-12-25,Monsters' Holiday,"Bobby ""Boris"" Pickett And The Crypt-Kickers",31.0,31.0,4.0
1962-12-25,Your Cheating Heart,Ray Charles,29.0,32.0,7.0
1962-12-25,(Dance With The) Guitar Man,Duane Eddy and the Rebelettes,12.0,33.0,13.0
1962-12-25,Shutters And Boards,Jerry Wallace,34.0,34.0,7.0
1962-12-25,Let's Go (pony),The Routers,19.0,35.0,9.0
1962-12-25,Comin' Home Baby,Mel Torme,36.0,36.0,9.0
1962-12-25,Desafinado,Stan Getz / Charlie Byrd,15.0,37.0,14.0
1962-12-25,White Christmas,Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,12.0,38.0,13.0
1962-12-25,I Saw Linda Yesterday,Dickey Lee,39.0,39.0,4.0
1962-12-25,The Chipmunk Song (Christmas Don't Be Late),David Seville And The Chipmunks,39.0,40.0,15.0
1962-12-25,The Push And Kick,Mark Valentino,27.0,41.0,8.0
1962-12-25,Let's Kiss And Make Up,Bobby Vinton,42.0,42.0,5.0
1962-12-25,Half Heaven - Half Heartache,Gene Pitney,43.0,43.0,3.0
1962-12-25,See See Rider,LaVern Baker,44.0,44.0,5.0
1962-12-25,Santa Claus Is Watching You,Ray Stevens,45.0,45.0,3.0
1962-12-25,Don't Make Me Over,Dionne Warwick,46.0,46.0,4.0
1962-12-25,He's A Rebel,The Crystals,1.0,47.0,17.0
1962-12-25,Spanish Lace,Gene McDaniels,31.0,48.0,8.0
1962-12-25,Trouble Is My Middle Name,Bobby Vinton,49.0,49.0,4.0
1962-12-25,Ten Little Indians,The Beach Boys,50.0,50.0,5.0
1962-12-25,I'm Gonna' Be Warm This Winter,Connie Francis,51.0,51.0,3.0
1962-12-25,Some Kinda Fun,Chris Montez,52.0,52.0,4.0
1962-12-25,The Love Of A Boy,Timi Yuro,53.0,53.0,5.0
1962-12-25,You Threw A Lucky Punch,Gene Chandler,49.0,54.0,6.0
1962-12-25,Coney Island Baby,The Excellents,55.0,55.0,6.0
1962-12-25,Jingle Bell Rock,Bobby Helms,35.0,56.0,15.0
1962-12-25,All Alone Am I,Brenda Lee,3.0,57.0,14.0
1962-12-25,Remember Then,The Earls,58.0,58.0,3.0
1962-12-25,Rockin' Around The Christmas Tree,Brenda Lee,14.0,59.0,11.0
1962-12-25,That's Life (That's Tough),Gabriel And The Angels,51.0,60.0,8.0
1962-12-25,Loop De Loop,Johnny Thunder,61.0,61.0,2.0
1962-12-25,Rainbow At Midnight,Jimmie Rodgers,62.0,62.0,6.0
1962-12-25,I Left My Heart In San Francisco,Tony Bennett,19.0,63.0,21.0
1962-12-25,Me And My Shadow,Frank Sinatra & Sammy Davis Jr.,64.0,64.0,5.0
1962-12-25,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",65.0,65.0,5.0
1962-12-25,Don't Go Near The Eskimos,Ben Colder,62.0,66.0,6.0
1962-12-25,My Coloring Book,Kitty Kallen,67.0,67.0,2.0
1962-12-25,The Ballad Of Jed Clampett,Flatt & Scruggs,68.0,68.0,4.0
1962-12-25,You've Really Got A Hold On Me,The Miracles,69.0,69.0,4.0
1962-12-25,I May Not Live To See Tomorrow,Brian Hyland,70.0,70.0,6.0
1962-12-25,Shake Sherry,The Contours,71.0,71.0,2.0
1962-12-25,Strange I Know,The Marvelettes,72.0,72.0,5.0
1962-12-25,Lovesick Blues,Frank Ifield,73.0,73.0,2.0
1962-12-25,My Wife Can't Cook,Lonnie Russ,74.0,74.0,4.0
1962-12-25,Cast Your Fate To The Wind,Vince Guaraldi Trio,75.0,75.0,4.0
1962-12-25,You're Gonna Need Me,Barbara Lynn,76.0,76.0,3.0
1962-12-25,Rudolph The Red Nosed Reindeer,David Seville And The Chipmunks,21.0,77.0,8.0
1962-12-25,Gonna Raise A Rukus Tonight,Jimmy Dean,73.0,78.0,5.0
1962-12-25,The Cinnamon Cinder (It's A Very Nice Dance),The Pastel Six,79.0,79.0,1.0
1962-12-25,My Coloring Book,Sandy Stewart,80.0,80.0,1.0
1962-12-25,Little Town Flirt,Del Shannon,81.0,81.0,2.0
1962-12-25,Echo,The Emotions,82.0,82.0,4.0
1962-12-25,From A Jack To A King,Ned Miller,83.0,83.0,1.0
1962-12-25,Wild Weekend,The Rebels,84.0,84.0,1.0
1962-12-25,Molly,Bobby Goldsboro,85.0,85.0,2.0
1962-12-25,Java,Floyd Cramer,86.0,86.0,1.0
1962-12-25,I Need You,Rick Nelson,87.0,87.0,2.0
1962-12-25,Trouble In Mind,Aretha Franklin,88.0,88.0,3.0
1962-12-25,Little Tin Soldier,The Toy Dolls,89.0,89.0,1.0
1962-12-25,Shake Me I Rattle (Squeeze Me I Cry),Marion Worth,90.0,90.0,1.0
1962-12-25,Fly Me To The Moon - Bossa Nova,Joe Harnell And His Orchestra,91.0,91.0,1.0
1962-12-25,"The 2,000 Pound Bee (Part 2)",The Ventures,92.0,92.0,1.0
1962-12-25,He's Sure The Boy I Love,The Crystals,93.0,93.0,1.0
1962-12-25,Sam's Song,Dean Martin & Sammy Davis Jr.,94.0,94.0,2.0
1962-12-25,Lover Come Back To Me,The Cleftones,95.0,95.0,1.0
1962-12-25,Hey Paula,Paul and Paula,96.0,96.0,1.0
1962-12-25,The (Bossa Nova) Bird,The Dells,97.0,97.0,2.0
1962-12-25,What To Do With Laurie,Mike Clifford,98.0,98.0,1.0
1962-12-25,"Silent Night, Holy Night",Mahalia Jackson,99.0,99.0,1.0
1962-12-25,The Popeye Waddle,Don Covay,100.0,100.0,1.0
1963-01-24,Walk Right In,The Rooftop Singers,1.0,1.0,4.0
1963-01-24,Hey Paula,Paul and Paula,2.0,2.0,5.0
1963-01-24,Go Away Little Girl,Steve Lawrence,1.0,3.0,12.0
1963-01-24,Tell Him,The Exciters,4.0,4.0,9.0
1963-01-24,The Night Has A Thousand Eyes,Bobby Vee,5.0,5.0,8.0
1963-01-24,My Dad,Paul Petersen,6.0,6.0,11.0
1963-01-24,Two Lovers,Mary Wells,7.0,7.0,9.0
1963-01-24,Telstar,The Tornadoes,1.0,8.0,13.0
1963-01-24,It's Up To You,Rick Nelson,9.0,9.0,7.0
1963-01-24,Limbo Rock,Chubby Checker,2.0,10.0,21.0
1963-01-24,Up On The Roof,The Drifters,11.0,11.0,13.0
1963-01-24,Hotel Happiness,Brook Benton,3.0,12.0,10.0
1963-01-24,Loop De Loop,Johnny Thunder,13.0,13.0,6.0
1963-01-24,I Saw Linda Yesterday,Dickey Lee,14.0,14.0,8.0
1963-01-24,Half Heaven - Half Heartache,Gene Pitney,15.0,15.0,7.0
1963-01-24,Pepino The Italian Mouse,Lou Monte,5.0,16.0,8.0
1963-01-24,You've Really Got A Hold On Me,The Miracles,17.0,17.0,8.0
1963-01-24,I'm Gonna' Be Warm This Winter,Connie Francis,18.0,18.0,7.0
1963-01-24,Everybody Loves A Lover,The Shirelles,19.0,19.0,9.0
1963-01-24,Zip-A-Dee Doo-Dah,Bob B. Soxx And The Blue Jeans,8.0,20.0,11.0
1963-01-24,Don't Make Me Over,Dionne Warwick,21.0,21.0,8.0
1963-01-24,Bobby's Girl,Marcie Blane,3.0,22.0,15.0
1963-01-24,My Coloring Book,Kitty Kallen,23.0,23.0,6.0
1963-01-24,Remember Then,The Earls,24.0,24.0,7.0
1963-01-24,My Coloring Book,Sandy Stewart,25.0,25.0,5.0
1963-01-24,Shutters And Boards,Jerry Wallace,24.0,26.0,11.0
1963-01-24,Big Girls Don't Cry,The 4 Seasons,1.0,27.0,15.0
1963-01-24,From A Jack To A King,Ned Miller,28.0,28.0,5.0
1963-01-24,The Cinnamon Cinder (It's A Very Nice Dance),The Pastel Six,29.0,29.0,5.0
1963-01-24,Little Town Flirt,Del Shannon,30.0,30.0,6.0
1963-01-24,Ruby Baby,Dion,31.0,31.0,2.0
1963-01-24,He's Sure The Boy I Love,The Crystals,32.0,32.0,5.0
1963-01-24,Fly Me To The Moon - Bossa Nova,Joe Harnell And His Orchestra,33.0,33.0,5.0
1963-01-24,Return To Sender,Elvis Presley With The Jordanaires,2.0,34.0,15.0
1963-01-24,Rhythm Of The Rain,The Cascades,35.0,35.0,3.0
1963-01-24,Proud,Johnny Crawford,36.0,36.0,4.0
1963-01-24,Wiggle Wobble,Les Cooper and the Soul Rockers,22.0,37.0,15.0
1963-01-24,Wild Weekend,The Rebels,38.0,38.0,5.0
1963-01-24,You Are My Sunshine,Ray Charles,7.0,39.0,11.0
1963-01-24,Walk Like A Man,The 4 Seasons,40.0,40.0,1.0
1963-01-24,Trouble Is My Middle Name,Bobby Vinton,33.0,41.0,8.0
1963-01-24,See See Rider,LaVern Baker,34.0,42.0,9.0
1963-01-24,Shake Me I Rattle (Squeeze Me I Cry),Marion Worth,43.0,43.0,5.0
1963-01-24,Lovesick Blues,Frank Ifield,44.0,44.0,6.0
1963-01-24,Let's Kiss And Make Up,Bobby Vinton,38.0,45.0,9.0
1963-01-24,Some Kinda Fun,Chris Montez,43.0,46.0,8.0
1963-01-24,Mama Didn't Lie,Jan Bradley,47.0,47.0,4.0
1963-01-24,Chains,The Cookies,17.0,48.0,12.0
1963-01-24,Strange I Know,The Marvelettes,49.0,49.0,9.0
1963-01-24,The Lonely Bull (El Solo Torro),Herb Alpert And Tijuana Brass,6.0,50.0,14.0
1963-01-24,The Ballad Of Jed Clampett,Flatt & Scruggs,51.0,51.0,8.0
1963-01-24,Java,Floyd Cramer,52.0,52.0,5.0
1963-01-24,Shake Sherry,The Contours,53.0,53.0,6.0
1963-01-24,Love (Makes the World Go 'round),Paul Anka,54.0,54.0,2.0
1963-01-24,Cast Your Fate To The Wind,Vince Guaraldi Trio,55.0,55.0,8.0
1963-01-24,You're The Reason I'm Living,Bobby Darin,56.0,56.0,2.0
1963-01-24,Let's Go (pony),The Routers,19.0,57.0,13.0
1963-01-24,"Puddin N' Tain (Ask Me Again, I'll Tell You The Same)",The Alley Cats,58.0,58.0,3.0
1963-01-24,Release Me,"Esther Phillips ""Little Esther""",8.0,59.0,14.0
1963-01-24,Call On Me,Bobby Bland,60.0,60.0,4.0
1963-01-24,I'm A Woman,Peggy Lee,61.0,61.0,4.0
1963-01-24,The Gypsy Cried,Lou Christie,62.0,62.0,4.0
1963-01-24,Send Me Some Lovin',Sam Cooke,63.0,63.0,1.0
1963-01-24,Every Day I Have To Cry,Steve Alaimo,64.0,64.0,4.0
1963-01-24,Would It Make Any Difference To You,Etta James,65.0,65.0,3.0
1963-01-24,She'll Never Know,Brenda Lee,66.0,66.0,1.0
1963-01-24,Blame It On The Bossa Nova,Eydie Gorme,67.0,67.0,2.0
1963-01-24,What To Do With Laurie,Mike Clifford,68.0,68.0,4.0
1963-01-24,Chicken Feed,Bent Fabric and His Piano,69.0,69.0,3.0
1963-01-24,Molly,Bobby Goldsboro,70.0,70.0,6.0
1963-01-24,How Much Is That Doggie In The Window,Baby Jane & The Rockabyes,71.0,71.0,4.0
1963-01-24,Settle Down (Goin' Down That Highway),"Peter, Paul & Mary",72.0,72.0,2.0
1963-01-24,Your Used To Be,Brenda Lee,73.0,73.0,1.0
1963-01-24,My Wife Can't Cook,Lonnie Russ,57.0,74.0,8.0
1963-01-24,I Wanna Be Around,Tony Bennett,75.0,75.0,3.0
1963-01-24,All About My Girl,Jimmy McGriff,72.0,76.0,4.0
1963-01-24,Darkest Street In Town,Jimmy Clanton,77.0,77.0,4.0
1963-01-24,The Popeye Waddle,Don Covay,78.0,78.0,4.0
1963-01-24,Willie Can,Sue Thompson,79.0,79.0,3.0
1963-01-24,That's The Way Love Is,Bobby Bland,80.0,80.0,2.0
1963-01-24,What Will My Mary Say,Johnny Mathis,81.0,81.0,1.0
1963-01-24,Days Of Wine And Roses,Henry Mancini And His Orchestra,82.0,82.0,1.0
1963-01-24,Hitch Hike,Marvin Gaye,83.0,83.0,3.0
1963-01-24,The End Of The World,Skeeter Davis,84.0,84.0,1.0
1963-01-24,Who Stole The Keeshka?,The Matys Bros.,85.0,85.0,2.0
1963-01-24,Big Wide World,Teddy Randazzo,86.0,86.0,1.0
1963-01-24,Jellybread,Booker T. & The MG's,82.0,87.0,5.0
1963-01-24,Walk Right In,The Moments,88.0,88.0,3.0
1963-01-24,Leavin' On Your Mind,Patsy Cline,89.0,89.0,1.0
1963-01-24,I Will Live My Life For You,Tony Bennett,90.0,90.0,4.0
1963-01-24,The Same Old Hurt,Burl Ives,91.0,91.0,1.0
1963-01-24,Al Di La,Connie Francis,90.0,92.0,3.0
1963-01-24,Let Me Go The Right Way,The Supremes,91.0,93.0,4.0
1963-01-24,"From The Bottom Of My Heart (Dammi, Dammi, Dammi)",Dean Martin,94.0,94.0,3.0
1963-01-24,As Long As She Needs Me,Sammy Davis Jr.,95.0,95.0,1.0
1963-01-24,Greenback Dollar,The Kingston Trio,96.0,96.0,1.0
1963-01-24,The Lone Teen Ranger,Jerry Landis,97.0,97.0,2.0
1963-01-24,I'd Rather Be Here In Your Arms,The Duprees,98.0,98.0,1.0
1963-01-24,Oo-La-La-Limbo,Danny & The Juniors,99.0,99.0,2.0
1963-01-24,Meditation (Meditacao),Charlie Byrd,100.0,100.0,1.0
1963-02-23,Hey Paula,Paul and Paula,1.0,1.0,9.0
1963-02-23,Ruby Baby,Dion,2.0,2.0,6.0
1963-02-23,Walk Like A Man,The 4 Seasons,3.0,3.0,5.0
1963-02-23,Walk Right In,The Rooftop Singers,1.0,4.0,8.0
1963-02-23,Rhythm Of The Rain,The Cascades,5.0,5.0,7.0
1963-02-23,From A Jack To A King,Ned Miller,6.0,6.0,9.0
1963-02-23,You're The Reason I'm Living,Bobby Darin,7.0,7.0,6.0
1963-02-23,Blame It On The Bossa Nova,Eydie Gorme,8.0,8.0,6.0
1963-02-23,You've Really Got A Hold On Me,The Miracles,8.0,9.0,12.0
1963-02-23,Wild Weekend,The Rebels,10.0,10.0,9.0
1963-02-23,He's Sure The Boy I Love,The Crystals,11.0,11.0,9.0
1963-02-23,Little Town Flirt,Del Shannon,12.0,12.0,10.0
1963-02-23,Send Me Some Lovin',Sam Cooke,13.0,13.0,5.0
1963-02-23,Fly Me To The Moon - Bossa Nova,Joe Harnell And His Orchestra,14.0,14.0,9.0
1963-02-23,The Night Has A Thousand Eyes,Bobby Vee,3.0,15.0,12.0
1963-02-23,Mama Didn't Lie,Jan Bradley,16.0,16.0,8.0
1963-02-23,What Will My Mary Say,Johnny Mathis,17.0,17.0,5.0
1963-02-23,Up On The Roof,The Drifters,5.0,18.0,17.0
1963-02-23,Loop De Loop,Johnny Thunder,4.0,19.0,10.0
1963-02-23,Go Away Little Girl,Steve Lawrence,1.0,20.0,16.0
1963-02-23,The End Of The World,Skeeter Davis,21.0,21.0,5.0
1963-02-23,Cast Your Fate To The Wind,Vince Guaraldi Trio,22.0,22.0,12.0
1963-02-23,In Dreams,Roy Orbison,23.0,23.0,3.0
1963-02-23,Alice In Wonderland,Neil Sedaka,24.0,24.0,4.0
1963-02-23,One Broken Heart For Sale,Elvis Presley With The Mello Men,25.0,25.0,2.0
1963-02-23,Love (Makes the World Go 'round),Paul Anka,26.0,26.0,6.0
1963-02-23,Our Day Will Come,Ruby And The Romantics,27.0,27.0,3.0
1963-02-23,The Gypsy Cried,Lou Christie,28.0,28.0,8.0
1963-02-23,Call On Me,Bobby Bland,22.0,29.0,8.0
1963-02-23,Our Winter Love,Bill Pursell,30.0,30.0,4.0
1963-02-23,Greenback Dollar,The Kingston Trio,31.0,31.0,5.0
1963-02-23,Your Used To Be,Brenda Lee,32.0,32.0,5.0
1963-02-23,I Wanna Be Around,Tony Bennett,33.0,33.0,7.0
1963-02-23,Let's Turkey Trot,Little Eva,34.0,34.0,4.0
1963-02-23,It's Up To You,Rick Nelson,6.0,35.0,11.0
1963-02-23,Boss Guitar,Duane Eddy and the Rebelettes,36.0,36.0,3.0
1963-02-23,Butterfly Baby,Bobby Rydell,37.0,37.0,3.0
1963-02-23,Half Heaven - Half Heartache,Gene Pitney,12.0,38.0,11.0
1963-02-23,That's The Way Love Is,Bobby Bland,38.0,39.0,6.0
1963-02-23,Let's Limbo Some More,Chubby Checker,40.0,40.0,2.0
1963-02-23,The Cinnamon Cinder (It's A Very Nice Dance),The Pastel Six,25.0,41.0,9.0
1963-02-23,My Dad,Paul Petersen,6.0,42.0,15.0
1963-02-23,Hitch Hike,Marvin Gaye,43.0,43.0,7.0
1963-02-23,My Coloring Book,Sandy Stewart,20.0,44.0,9.0
1963-02-23,I Saw Linda Yesterday,Dickey Lee,14.0,45.0,12.0
1963-02-23,Days Of Wine And Roses,Henry Mancini And His Orchestra,46.0,46.0,5.0
1963-02-23,She'll Never Know,Brenda Lee,47.0,47.0,5.0
1963-02-23,"Puddin N' Tain (Ask Me Again, I'll Tell You The Same)",The Alley Cats,43.0,48.0,7.0
1963-02-23,Every Day I Have To Cry,Steve Alaimo,49.0,49.0,8.0
1963-02-23,South Street,The Orlons,50.0,50.0,2.0
1963-02-23,Tell Him,The Exciters,4.0,51.0,13.0
1963-02-23,Tell Him I'm Not Home,Chuck Jackson,52.0,52.0,4.0
1963-02-23,My Coloring Book,Kitty Kallen,18.0,53.0,10.0
1963-02-23,All About My Girl,Jimmy McGriff,54.0,54.0,8.0
1963-02-23,Who Stole The Keeshka?,The Matys Bros.,55.0,55.0,6.0
1963-02-23,Settle Down (Goin' Down That Highway),"Peter, Paul & Mary",56.0,56.0,6.0
1963-02-23,Java,Floyd Cramer,49.0,57.0,9.0
1963-02-23,I'm Gonna' Be Warm This Winter,Connie Francis,18.0,58.0,11.0
1963-02-23,All I Have To Do Is Dream,Richard Chamberlain,59.0,59.0,3.0
1963-02-23,Proud,Johnny Crawford,29.0,60.0,8.0
1963-02-23,Big Wide World,Teddy Randazzo,61.0,61.0,5.0
1963-02-23,As Long As She Needs Me,Sammy Davis Jr.,62.0,62.0,5.0
1963-02-23,I Really Don't Want To Know,Little Esther Phillips,63.0,63.0,3.0
1963-02-23,I'm A Woman,Peggy Lee,54.0,64.0,8.0
1963-02-23,Love For Sale,Arthur Lyman Group,65.0,65.0,4.0
1963-02-23,"Baby, Baby, Baby",Sam Cooke,66.0,66.0,4.0
1963-02-23,Don't Make Me Over,Dionne Warwick,21.0,67.0,12.0
1963-02-23,Strange I Know,The Marvelettes,49.0,68.0,13.0
1963-02-23,Pin A Medal On Joey,James Darren,69.0,69.0,3.0
1963-02-23,Two Lovers,Mary Wells,7.0,70.0,13.0
1963-02-23,Would It Make Any Difference To You,Etta James,64.0,71.0,7.0
1963-02-23,Chicken Feed,Bent Fabric and His Piano,63.0,72.0,7.0
1963-02-23,Why Do Lovers Break Each Other's Heart?,Bob B. Soxx And The Blue Jeans,73.0,73.0,2.0
1963-02-23,They Remind Me Too Much Of You,Elvis Presley With The Mello Men,74.0,74.0,1.0
1963-02-23,Ridin' The Wind,The Tornadoes,75.0,75.0,2.0
1963-02-23,I'm The One Who Loves You,The Impressions,76.0,76.0,3.0
1963-02-23,Twenty Miles,Chubby Checker,77.0,77.0,1.0
1963-02-23,Laughing Boy,Mary Wells,78.0,78.0,1.0
1963-02-23,Let's Stomp,Bobby Comstock,79.0,79.0,2.0
1963-02-23,"Hi-Lili, Hi-Lo",Richard Chamberlain,80.0,80.0,2.0
1963-02-23,Ain't Gonna Kiss Ya,The Ribbons,81.0,81.0,4.0
1963-02-23,Mr. Bass Man,Johnny Cymbal,82.0,82.0,2.0
1963-02-23,Leavin' On Your Mind,Patsy Cline,83.0,83.0,5.0
1963-02-23,I'm In Love Again,Rick Nelson,84.0,84.0,1.0
1963-02-23,Rainbow,Gene Chandler,85.0,85.0,1.0
1963-02-23,Don't Set Me Free,Ray Charles and his Orchestra,86.0,86.0,1.0
1963-02-23,He's So Fine,The Chiffons,87.0,87.0,1.0
1963-02-23,Theme From Lawrence Of Arabia,Ferrante & Teicher,88.0,88.0,3.0
1963-02-23,Bossa Nova U.S.A.,The Dave Brubeck Quartet,83.0,89.0,4.0
1963-02-23,Linda,Jan & Dean,90.0,90.0,1.0
1963-02-23,"The 2,000 Pound Bee (Part 2)",The Ventures,91.0,91.0,2.0
1963-02-23,"From The Bottom Of My Heart (Dammi, Dammi, Dammi)",Dean Martin,91.0,92.0,6.0
1963-02-23,Don't Fence Me In,George Maharis,93.0,93.0,1.0
1963-02-23,Yakety Sax,Boots Randolph and his Combo,94.0,94.0,1.0
1963-02-23,What Does A Girl Do?,Marcie Blane,95.0,95.0,1.0
1963-02-23,Don't Be Cruel,Barbara Lynn,96.0,96.0,1.0
1963-02-23,The Jive Samba,Cannonball Adderley,97.0,97.0,2.0
1963-02-23,Faded Love,Jackie DeShannon,98.0,98.0,1.0
1963-02-23,Meditation (Meditacao),Charlie Byrd,99.0,99.0,2.0
1963-02-23,Only You (And You Alone),Mr. Acker Bilk,77.0,100.0,3.0
1963-03-25,He's So Fine,The Chiffons,1.0,1.0,6.0
1963-03-25,Our Day Will Come,Ruby And The Romantics,1.0,2.0,8.0
1963-03-25,The End Of The World,Skeeter Davis,2.0,3.0,10.0
1963-03-25,South Street,The Orlons,4.0,4.0,7.0
1963-03-25,You're The Reason I'm Living,Bobby Darin,3.0,5.0,11.0
1963-03-25,Rhythm Of The Rain,The Cascades,3.0,6.0,12.0
1963-03-25,In Dreams,Roy Orbison,7.0,7.0,8.0
1963-03-25,Baby Workout,Jackie Wilson,8.0,8.0,4.0
1963-03-25,Our Winter Love,Bill Pursell,9.0,9.0,9.0
1963-03-25,Blame It On The Bossa Nova,Eydie Gorme,7.0,10.0,11.0
1963-03-25,Walk Like A Man,The 4 Seasons,1.0,11.0,10.0
1963-03-25,What Will My Mary Say,Johnny Mathis,9.0,12.0,10.0
1963-03-25,One Broken Heart For Sale,Elvis Presley With The Mello Men,11.0,13.0,7.0
1963-03-25,I Wanna Be Around,Tony Bennett,14.0,14.0,12.0
1963-03-25,Laughing Boy,Mary Wells,15.0,15.0,6.0
1963-03-25,All I Have To Do Is Dream,Richard Chamberlain,16.0,16.0,8.0
1963-03-25,Do The Bird,Dee Dee Sharp,17.0,17.0,5.0
1963-03-25,Can't Get Used To Losing You,Andy Williams,18.0,18.0,5.0
1963-03-25,Puff (The Magic Dragon),"Peter, Paul & Mary",19.0,19.0,3.0
1963-03-25,Don't Set Me Free,Ray Charles and his Orchestra,20.0,20.0,6.0
1963-03-25,Let's Limbo Some More,Chubby Checker,20.0,21.0,7.0
1963-03-25,Ruby Baby,Dion,2.0,22.0,11.0
1963-03-25,Twenty Miles,Chubby Checker,23.0,23.0,6.0
1963-03-25,Wild Weekend,The Rebels,8.0,24.0,14.0
1963-03-25,Follow The Boys,Connie Francis,25.0,25.0,5.0
1963-03-25,Young Lovers,Paul and Paula,26.0,26.0,3.0
1963-03-25,Don't Say Nothin' Bad (About My Baby),The Cookies,27.0,27.0,5.0
1963-03-25,Mr. Bass Man,Johnny Cymbal,28.0,28.0,7.0
1963-03-25,Hey Paula,Paul and Paula,1.0,29.0,14.0
1963-03-25,Out Of My Mind,Johnny Tillotson,30.0,30.0,5.0
1963-03-25,Let's Turkey Trot,Little Eva,20.0,31.0,9.0
1963-03-25,Alice In Wonderland,Neil Sedaka,17.0,32.0,9.0
1963-03-25,"Don't Be Afraid, Little Darlin'",Steve Lawrence,33.0,33.0,4.0
1963-03-25,Butterfly Baby,Bobby Rydell,23.0,34.0,8.0
1963-03-25,Over The Mountain (Across The Sea),Bobby Vinton,35.0,35.0,4.0
1963-03-25,Days Of Wine And Roses,Henry Mancini And His Orchestra,33.0,36.0,10.0
