title,title_spotify,artist,album,colab,id,release_date,peak_rank,peak_date,peak_year,lustrum,weeks,sp_popularity,tempo,duration,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,before_1964,release_year
Charlena,Charlena,The Sevilles,Going Back: A Collection Of Rhythm & Blues,N,7vcJkzUTxuGvrs14PM6qSY,2000-01-01,84.0,1961-01-18,1961,1960-1964,5.0,10.0,117.511,168.533,3.0,0.0,0.727,0.714,-10.063,0.0314,0.172,0.0091,0.112,0.963,True,2000
Chattanooga Choo Choo,Chattanooga Choo Choo,Ernie Fields & Orch.,The Charleston,N,30c5HuKfnUEsPRYPZUiMAL,2010-09-20,54.0,1960-02-24,1960,1960-1964,8.0,0.0,154.605,159.507,7.0,1.0,0.605,0.659,-14.4,0.0393,0.641,0.909,0.0914,0.968,True,2010
Chattanooga Shoe Shine Boy,Chattanooga Shoe Shine Boy,Freddy Cannon,The Boston Cannon!,N,2Wg92bsfweigVksgH5FtkJ,2020-11-27,34.0,1960-02-17,1960,1960-1964,7.0,13.0,178.584,137.134,2.0,1.0,0.486,0.709,-12.192,0.153,0.682,0.0,0.202,0.89,True,2020
Cherié,Got to Be Real,Bobby Rydell,Cheryl Lynn (Expanded Edition),N,58r4JuwHhXLAkttkaUZfLw,1978-07-17,54.0,1961-02-08,1961,1960-1964,4.0,66.0,114.657,307.947,9.0,0.0,0.836,0.626,-10.143,0.0335,0.0943,0.742,0.153,0.898,True,1978
Cherry Berry Wine,Cherry Berry Wine,Charlie Mccoy,Cadence Classics,N,02CLQ2RBWstBSJ74Uxb0bb,1997-09-22,99.0,1961-02-22,1961,1960-1964,1.0,2.0,123.897,163.133,4.0,1.0,0.627,0.615,-9.117,0.0401,0.197,0.0,0.108,0.87,True,1997
Cherry Pie,Cherry Pie,Skip And Flip,Goodies Old Is New: Rare Singles From The Golden Age of Rock and Roll,N,3ManMR2GV4W6xD9KQnDZHe,2004-03-15,11.0,1960-03-30,1960,1960-1964,15.0,16.0,86.029,140.382,10.0,0.0,0.499,0.254,-16.861,0.0392,0.629,6.81e-06,0.0877,0.492,True,2004
Cherry Pink And Apple Blossom White,Cherry Pink & Apple Blossom White,Jerry Murad's Harmonicats,Cha Chas For Dancing,N,1nKE3P5qBsQDybiwps8X6N,1960-02-14,56.0,1960-12-21,1960,1960-1964,8.0,28.0,124.709,163.133,1.0,0.0,0.614,0.576,-12.634,0.0516,0.864,0.464,0.298,0.875,True,1960
Cherrystone,Cherry Stone,Addrisi Brothers,Cherry Stone,N,0KZfDnUWPFIHWUZwI1I9sR,2022-11-25,62.0,1959-05-27,1959,1955-1959,6.0,42.0,102.225,203.19,2.0,0.0,0.474,0.166,-17.394,0.037,0.879,0.681,0.15,0.12,True,2022
Chills And Fever,Chills And Fever,Ronnie Love And His Orchestra,It's Soultime! Rediscovered,N,0eBES3Zw0nYB9j16RQmm8S,2016-06-10,72.0,1961-01-04,1961,1960-1964,4.0,9.0,141.913,148.16,9.0,0.0,0.522,0.566,-9.901,0.0347,0.106,0.0,0.0684,0.719,True,2016
Chip Off The Old Block,It's a Sin,Eddy Arnold,The Essential Eddy Arnold,N,1wK9cRMY8HBmRLiNm72MBG,1996-06-18,97.0,1959-03-04,1959,1955-1959,2.0,48.0,144.586,146.08,10.0,1.0,0.692,0.373,-12.201,0.027,0.909,4.43e-06,0.116,0.782,True,1996
Christmas Auld Lang Syne,Christmas Auld Lang Syne,Bobby Darin,Christmas Songs,N,5UHxEcSaG7vwVOSZlM16Dc,2016-11-11,51.0,1960-12-14,1960,1960-1964,3.0,6.0,75.919,163.293,5.0,1.0,0.274,0.313,-11.828,0.0307,0.898,0.0,0.146,0.335,True,2016
"Ciao, Ciao Bambina","Ciao, Ciao Bambina (Piove)",Jacky Noguez And His Musette Orchestra,The Lost Singles Collection - Instrumental Collection,N,5BsXgBYNZ10GYS329ddatZ,2017-02-10,24.0,1959-06-17,1959,1955-1959,12.0,1.0,140.122,131.88,0.0,1.0,0.661,0.318,-13.567,0.0344,0.275,0.028,0.103,0.761,True,2017
Cimarron (Roll On),Cimarron,Billy Vaughn And His Orchestra,Billy Vaughn Plays,N,3ZHrlFw8wU30OF3bVdHSaX,1958-01-01,44.0,1958-10-15,1958,1955-1959,10.0,9.0,98.117,164.333,1.0,1.0,0.396,0.379,-11.176,0.0318,0.613,0.0452,0.174,0.526,True,1958
Cinderella,Cinderella,The Four Preps,"The Single Collection, Vol. 1",N,2pgFEUd7qK8fVyASICkglU,2007-11-27,69.0,1958-11-12,1958,1955-1959,7.0,5.0,115.191,106.733,4.0,1.0,0.671,0.644,-9.543,0.0362,0.16,4.21e-06,0.122,0.982,True,2007
Clap Your Hands,Clap Your Hands,The Beau-Marks,The Best of the Beau-Marks,N,5KaJHgTXG5GIkYB5Pjh1cf,2013-05-07,45.0,1960-05-11,1960,1960-1964,14.0,13.0,123.713,120.787,6.0,1.0,0.501,0.753,-7.349,0.0331,0.0381,0.0,0.185,0.927,True,2013
Clementine,Clementine,Jan & Dean,Greatest Hits Vol 1. [Audiophile Edition],N,4OfYVPj7EbkV2mIW5HbJ6H,2023-09-09,21.0,1960-02-03,1960,1960-1964,9.0,1.0,83.08,116.933,9.0,0.0,0.45,0.917,-4.861,0.088,0.821,0.0,0.113,0.808,True,2023
Close Together,Close Together,Jimmy Reed,Jimmy Reed Plays 12 String Guitar Blues,N,6lY9BWuAs7clyMCFtVNXoZ,1963-01-01,68.0,1961-01-25,1961,1960-1964,4.0,0.0,95.167,144.234,4.0,1.0,0.755,0.532,-11.934,0.0341,0.499,0.832,0.0781,0.936,True,1963
Come Along,Come Along,Maurice Williams & The Zodiacs,Presenting Maurice Williams & The Zodiacs,N,6JTmMou1uaWE5j5nCymwB4,1961-08-12,83.0,1961-04-05,1961,1960-1964,2.0,15.0,121.901,102.653,10.0,1.0,0.54,0.657,-8.231,0.0572,0.782,0.0,0.25,0.71,True,1961
Come Back,Come Back,Jimmy Clanton,Go Jimmy Go - The Very Best of Jimmy Clanton,N,7tUjU3BkY9JcApczsi93P4,1997-01-01,63.0,1960-08-17,1960,1960-1964,8.0,3.0,103.379,172.0,0.0,1.0,0.366,0.299,-9.532,0.0264,0.598,2.66e-06,0.0509,0.288,True,1997
Come Closer To Me (Acercate Mas),Acercate Mas (Come Closer To Me),Nat King Cole,Cole Espanol,N,76AbCflWiJBgByIqFl396O,1958-08-01,41.0,1958-01-01,1958,1955-1959,9.0,33.0,100.805,168.827,3.0,1.0,0.548,0.256,-14.527,0.0374,0.823,1.4e-05,0.101,0.548,True,1958
Come In Stranger,Come in Stranger,Johnny Cash And The Tennessee Two,Sings Hank Williams,Y,1nPYfGi4zkUaDIirBvFmG9,1960-01-01,87.0,1958-08-06,1958,1955-1959,1.0,24.0,83.242,99.991,6.0,1.0,0.792,0.508,-9.88,0.0559,0.808,0.00019,0.089,0.906,True,1960
Come Into My Heart,Come Into My Heart,Lloyd Price and His Orchestra,Lloyd Price Greatest Hits: The Original ABC-Paramount Recordings,N,2MfIhWJD9lTXKTolmYdXCP,1994-01-01,20.0,1959-10-21,1959,1955-1959,14.0,9.0,103.32,127.067,8.0,1.0,0.532,0.565,-6.942,0.0333,0.62,0.0,0.086,0.638,True,1994
Come On And Get Me,Come On And Get Me,Fabian,Wally Zober Bronx 60's R&B Vol. 2,N,49PeQTl8U3U4EGHJbhnZGe,2023-06-13,29.0,1959-09-02,1959,1955-1959,8.0,0.0,84.41,113.667,5.0,0.0,0.436,0.816,-10.466,0.0304,0.623,0.0813,0.522,0.857,True,2023
Come Prima,Come Prima,Tony Dallara,L'incredibile Tony Dallara,N,2wud13eK0j09mH4h6625g7,1956-02-09,60.0,1958-12-03,1958,1955-1959,7.0,53.0,75.673,123.809,4.0,0.0,0.461,0.317,-11.191,0.0365,0.791,0.0,0.0821,0.747,True,1956
Come Prima (Koma Preema),Come Prima (For the First Time) (with Glenn Osser & His Orchestra) - Single Version,Polly Bergen,My Heart Sings (Expanded Edition),Y,0HC9cuWz83j6QBypwRXquP,1959-01-01,67.0,1958-12-10,1958,1955-1959,6.0,1.0,115.643,145.867,4.0,1.0,0.288,0.288,-15.295,0.0359,0.559,0.0,0.277,0.361,True,1959
Come Softly To Me,Come Softly To Me,The Fleetwoods,Come Softly To Me: The Very Best Of The Fleetwoods,N,603N4XGJUTbK760GLCvIIs,1993-01-01,1.0,1959-03-18,1959,1955-1959,16.0,54.0,122.975,144.933,1.0,1.0,0.601,0.095,-18.478,0.0374,0.93,0.000285,0.116,0.672,True,1993
Come To Me,"Come Together (feat. Tim Bowman Jr., Joy Enriquez, Kirk Franklin, Kelontae Gavin, Fred Hammond, Heavenly Joy, Le'Andria Johnson, Lecrae, Mary Mary, Jac Ross, Marvin Sapp, Karen Clark Sheard, Kierra Sheard & Shelby 5)",Marv Johnson,"Come Together (feat. Tim Bowman Jr., Joy Enriquez, Kirk Franklin, Kelontae Gavin, Fred Hammond, Heavenly Joy, Le'Andria Johnson, Lecrae, Mary Mary, Jac Ross, Marvin Sapp, Karen Clark Sheard, Kierra Sheard & Shelby 5)",Y,7DpfOkks38EfsrVcG9Zmhw,2020-04-24,30.0,1959-03-11,1959,1955-1959,15.0,34.0,89.503,346.097,1.0,1.0,0.466,0.806,-5.444,0.126,0.181,0.0,0.235,0.539,True,2020
Comin' Down With Love,Never Thought,Mel Gadson,Mel Bryant & the Mercy Makers,N,4Cu9eIDavwgabGjIhiu5Be,2020-07-10,69.0,1960-05-25,1960,1960-1964,5.0,42.0,155.903,118.812,7.0,1.0,0.46,0.396,-11.119,0.0643,0.678,4.94e-06,0.194,0.537,True,2020
CooCoo-U,Coo Coo-U - Remastered,The Kingston Trio,The Capitol Collector's Series,N,7N41JrfqZDfNxoqRcgdeNi,1990-06-18,98.0,1959-12-09,1959,1955-1959,1.0,7.0,99.047,139.467,7.0,0.0,0.813,0.438,-19.542,0.142,0.906,1.96e-05,0.0959,0.551,True,1990
Cool Water,Cool Water - Remastered,Jack Scott,Capitol Collectors Series,Y,0OFX1hwVTJRLkpH0nDykat,2011-01-01,85.0,1960-07-20,1960,1960-1964,3.0,20.0,129.141,150.707,7.0,1.0,0.662,0.416,-14.374,0.0357,0.816,0.000194,0.0951,0.806,True,2011
Coquette,Coquette,Fats Domino,The Complete Imperial Singles,N,3wVRC7XGgay0BoYiDsA5KP,2017-04-28,92.0,1958-11-12,1958,1955-1959,1.0,23.0,85.705,149.038,0.0,1.0,0.435,0.526,-5.748,0.0254,0.805,0.0,0.264,0.686,True,2017
"Corinna, Corinna","Corinna, Corinna",Ray Peterson,Presenting Ray Peterson,N,7LaCTjMLXG03oWhl6Va3PZ,1958-11-26,9.0,1960-11-16,1960,1960-1964,15.0,30.0,127.591,162.16,9.0,1.0,0.481,0.413,-8.688,0.0326,0.798,1.61e-05,0.0817,0.681,True,1958
Country Boy,Country Boy,Fats Domino,Legends Of Rock n' Roll,N,1IGoRsucAbrQY7lrjoq18U,1962-01-01,25.0,1960-01-27,1960,1960-1964,10.0,27.0,206.76,139.093,3.0,1.0,0.407,0.775,-10.585,0.169,0.493,2.66e-05,0.0917,0.873,True,1962
Cowboy Jimmy Joe (Die Sterne Der Prarie),Stars Of The Midnight Range,Lolita,Country and Western,N,4Cn1pNLAXRT9CQxctRYEMx,1997-01-15,94.0,1961-02-01,1961,1960-1964,3.0,47.0,107.899,173.0,3.0,1.0,0.505,0.202,-11.353,0.027,0.864,0.056,0.132,0.348,True,1997
Crackin Up,Crackin' Up,Bo Diddley,Go Bo Diddley,N,7hajZgAZPUxRu6YwuyODI8,1959-07-01,62.0,1959-07-01,1959,1955-1959,5.0,24.0,123.787,123.133,4.0,1.0,0.726,0.47,-12.762,0.0342,0.747,0.00954,0.107,0.942,True,1959
Cradle Of Love,Cradle of Love,Johnny Preston,ROCK,N,6hHTKiIdjR9b7fUfZEHedZ,1960-12-03,7.0,1960-03-23,1960,1960-1964,15.0,29.0,173.986,140.173,6.0,0.0,0.45,0.592,-6.74,0.076,0.272,0.0181,0.0852,0.796,True,1960
Crazy Arms,Crazy Arms (In the Style of Bob Beckham) [Karaoke Version],Bob Beckham,Crazy Arms (In the Style of Bob Beckham) [Karaoke Version],N,20RAYcU9jdYqb97atyYgYM,2012-05-01,36.0,1959-12-30,1959,1955-1959,13.0,0.0,124.905,145.012,7.0,1.0,0.735,0.27,-18.378,0.046,0.368,0.3,0.0936,0.964,True,2012
Crazy Country Hop,Crazy Country Hop,Johnny Otis,The Capitol Years,N,3ckKoeMeBQNuV5HjVZplD0,1989-01-01,87.0,1958-11-05,1958,1955-1959,4.0,5.0,109.113,162.627,5.0,1.0,0.788,0.785,-9.406,0.0491,0.337,4.95e-05,0.35,0.605,True,1989
Cry,Roses,The Knightsbridge Strings,MSQ Performs The Chainsmokers,N,0iOqgCC8ZufIpRqIRIb9kM,2016-11-18,53.0,1959-07-15,1959,1955-1959,7.0,34.0,179.81,189.775,4.0,1.0,0.457,0.116,-17.051,0.0395,0.945,0.7,0.0893,0.345,True,2016
Cry Cry Cry,"Cry, Cry, Cry",Bobby Bland,"I Pity The Fool: The Duke Recordings, Vol. One",N,2hP6oI5fZAta0kj8nYn5CK,1992-12-22,71.0,1960-11-02,1960,1960-1964,5.0,21.0,109.442,160.64,5.0,1.0,0.559,0.283,-12.598,0.0402,0.305,1.73e-05,0.6,0.242,True,1992
Cry Me A River,Cry Me A River,Janice Harper,Julie Is Her Name,N,7f6AAixCrVar1ZY7RPHDfM,1955-12-01,91.0,1960-01-13,1960,1960-1964,3.0,58.0,119.898,178.573,4.0,0.0,0.496,0.0688,-14.927,0.0545,0.964,0.00229,0.112,0.161,True,1955
Crying,Crying,Roy Orbison,The Essential Roy Orbison,N,1hmgNEcsynNHU1AN9MTxgp,2006-03-28,49.0,1961-07-19,1961,1960-1964,2.0,38.0,96.692,166.467,2.0,1.0,0.354,0.3,-9.409,0.026,0.76,1.99e-05,0.11,0.171,True,2006
Daddy's Home,Daddy's Home,Shep And The Limelites,Our Anniversary,N,6gbJvosUGV5j8WBwZVCIB9,2024-08-02,2.0,1961-03-22,1961,1960-1964,14.0,37.0,146.525,174.243,5.0,1.0,0.507,0.113,-13.893,0.0356,0.943,2.72e-05,0.134,0.259,True,2024
Dance By The Light Of The Moon,Dance by the Light of the Moon,The Olympics,Dance by the Light of the Moon / Dodge City,N,5qKgJo05toXkyhgWFfW8BG,1960-07-03,47.0,1960-11-30,1960,1960-1964,11.0,13.0,83.183,135.984,2.0,1.0,0.578,0.864,-8.447,0.0448,0.0957,0.0,0.237,0.961,True,1960
Dance Everyone Dance,"Dance, Everyone, Dance!",Betty Madigan,Vocal & Jazz Classics,N,2tkBw0h4j2H0czTykwtZic,2011-10-01,34.0,1958-08-13,1958,1955-1959,9.0,1.0,130.679,144.493,5.0,1.0,0.752,0.613,-9.223,0.039,0.208,0.0,0.409,0.922,True,2011
Dance On Little Girl,Dance On Little Girl,Paul Anka,Put Your Head On My Shoulder: The Very Best Of Paul Anka,N,7hicCfvTRlRjkrHYim5Gp4,2000-10-03,10.0,1961-05-24,1961,1960-1964,8.0,32.0,132.891,113.107,8.0,1.0,0.584,0.489,-10.49,0.03,0.427,0.0,0.156,0.896,True,2000
Dance With Me,Dance with Me,The Drifters,The Drifters: Essentials,N,3W0sGNPnUe5SVftz1YMQC3,2002-07-01,15.0,1959-10-07,1959,1955-1959,15.0,28.0,131.336,145.547,5.0,1.0,0.426,0.44,-8.119,0.0296,0.355,0.0,0.154,0.537,True,2002
Dance With Me Georgie,Dance with Me,The Bobbettes,The Essentials: Orleans,N,3D0fUBloGwPcLGLyheGWXu,2003-01-14,95.0,1960-10-19,1960,1960-1964,1.0,64.0,98.485,180.48,2.0,1.0,0.565,0.392,-10.083,0.0268,0.551,0.000106,0.247,0.493,True,2003
Danny Boy,Danny Boy,Sil Austin,Honey Sax,N,0QX5NebR6DbotLoU2IVTnI,1969-01-01,10.0,1959-09-23,1959,1955-1959,18.0,9.0,164.749,170.979,3.0,1.0,0.178,0.36,-12.701,0.0312,0.376,0.917,0.161,0.4,True,1969
Darling Lorraine,Darling Lorraine,The Knockouts,Goodies Old Is New: Rare Singles From The Golden Age of Rock and Roll,N,58rE0XBpWlcupuTU2nso8j,2004-03-15,46.0,1959-12-23,1959,1955-1959,11.0,21.0,107.521,121.443,11.0,1.0,0.531,0.298,-12.216,0.0265,0.876,0.000447,0.139,0.539,True,2004
"Darling, I Love You","My Darling, I Love You",Al Martino,We Could,N,0wirja9YVSzdXKUP6cZZk9,1965-09-04,63.0,1959-09-23,1959,1955-1959,6.0,24.0,87.582,180.533,0.0,1.0,0.37,0.328,-12.869,0.0279,0.666,0.0649,0.125,0.246,True,1965
Daydreams,Daydreams,Johnny Crawford,The Captivatin Johnny Crawford,N,1vHK496r8mzXkvDiCeKw4m,2006-01-24,70.0,1961-06-07,1961,1960-1964,4.0,20.0,110.151,126.707,6.0,1.0,0.727,0.352,-13.001,0.0289,0.899,0.0011,0.0839,0.695,True,2006
Dear John,Dear John,Pat Boone,Pat Boone's Golden Hits Featuring Speedy Gonzales,N,6jIvrbydp7vgvJtc6Ynqhd,1962-08-01,44.0,1960-10-19,1960,1960-1964,8.0,2.0,101.46,171.12,3.0,1.0,0.605,0.233,-13.053,0.0327,0.712,0.0,0.114,0.447,True,1962
Deck Of Cards,Deck Of Cards,Wink Martindale,"Winking At Life: God, Country, Mom & Apple Pie",N,4U3S2BgQeX25uW0fEPDSSt,2000-01-01,7.0,1959-09-09,1959,1955-1959,17.0,18.0,170.841,240.88,0.0,1.0,0.49,0.376,-16.06,0.618,0.871,4.1e-06,0.121,0.672,True,2000
Delaware,Delaware,Perry Como,Today & Yesterday,N,3SxHxzAngJDKG8hCSqQcfg,1993-10-25,22.0,1960-02-03,1960,1960-1964,11.0,18.0,99.71,139.4,4.0,1.0,0.831,0.741,-14.312,0.0706,0.582,0.0,0.058,0.79,True,1993
Delia Gone,Love Letters In The Sand,Pat Boone,Pat's Great Hits (Expanded Edition),N,6N3CSxLlU65c67PxD4lnpS,1957-09-01,66.0,1960-08-17,1960,1960-1964,3.0,49.0,88.805,135.64,3.0,1.0,0.548,0.258,-11.352,0.0281,0.831,0.0,0.117,0.491,True,1957
Delicious!,Delicious!,Jim Backus & Friend,60 Songs from the Cramps' Crazy Collection,N,7c0ZUiqjVB8pMnRGUnVDF0,2015-05-18,66.0,1958-01-01,1958,1955-1959,2.0,5.0,126.34,184.267,9.0,0.0,0.633,0.625,-9.051,0.525,0.94,0.0129,0.591,0.548,True,2015
Devil Or Angel,Devil Or Angel,Bobby Vee,Bobby Vee Sings Your Favorites,N,5JL4jmmogEql62ljHdlYP6,1960-01-01,6.0,1960-07-27,1960,1960-1964,19.0,37.0,102.833,141.2,5.0,1.0,0.389,0.266,-11.791,0.0346,0.9,0.0,0.11,0.615,True,1960
Devoted To You,Devoted to You,The Everly Brothers,The Very Best of The Everly Brothers,N,4FrMb1ckGBrhARbHySQKx5,1964-08-01,10.0,1958-08-06,1958,1955-1959,14.0,54.0,90.523,141.04,3.0,1.0,0.587,0.34,-9.387,0.0256,0.834,0.0,0.0955,0.526,True,1964
Devotion,I Have Decided to Follow Jesus,Janice Harper,Measures of Grace,N,11fScWk6IHgvkVyfZYbHnU,2009-12-01,82.0,1958-08-13,1958,1955-1959,3.0,40.0,134.418,168.48,4.0,1.0,0.28,0.256,-17.027,0.0313,0.881,0.893,0.302,0.152,True,2009
Diamond Ring,Diamond Ring,Jerry Wallace,Diamond Ring,N,06uH1OuvJe7OQY62XAaOSm,1958-01-01,78.0,1958-12-03,1958,1955-1959,4.0,1.0,82.507,146.387,2.0,1.0,0.635,0.471,-13.097,0.0432,0.826,4.51e-06,0.341,0.79,True,1958
Diamonds And Pearls,Diamonds and Pearls,The Paradons,The Paradons & The Trend Tones,N,3FM1yG6lv8Yy9LGwfWearT,2014-07-22,18.0,1960-08-17,1960,1960-1964,16.0,19.0,94.551,138.84,5.0,1.0,0.505,0.219,-12.005,0.0253,0.985,0.0,0.12,0.481,True,2014
Ding-A-Ling,Ding-a-Ling,Bobby Rydell,The Best Of Bobby Rydell,N,5ekabwI9PFHbfc0hz6n1xi,2005-10-18,18.0,1960-05-04,1960,1960-1964,11.0,7.0,132.072,148.6,6.0,0.0,0.645,0.755,-5.965,0.0446,0.491,0.0,0.297,0.871,True,2005
Do You Mind?,Do You Mind,Andy Williams,The Very Best Of...,N,4hbq9t0lBma3EmGWeoRAO1,1956-01-01,70.0,1960-06-29,1960,1960-1964,7.0,0.0,65.295,136.56,0.0,1.0,0.483,0.195,-13.22,0.0307,0.321,3.58e-06,0.182,0.693,True,1956
Do-Re-Mi,Do Re mi,Mitch Miller,16 Most Requested Songs,N,3QqafgZ1FJVKOA0Nl0yKxm,1989-06-13,70.0,1959-12-23,1959,1955-1959,4.0,13.0,115.215,122.667,10.0,1.0,0.586,0.657,-11.173,0.0389,0.805,5.59e-05,0.142,0.784,True,1989
Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night),Does Your Chewing Gum Lose It's Flavour (On the Bedpost Overnight) - Remastered,Lonnie Donegan And His Skiffle Group,The King of Skiffle (Remastered),N,1m8wKjlAC0qIRRcSgHrBcg,2019-10-10,26.0,1961-07-19,1961,1960-1964,3.0,8.0,114.014,159.533,7.0,1.0,0.653,0.726,-10.954,0.0599,0.561,2.69e-05,0.103,0.704,True,2019
Don't Ask Me Why,Don't Ask Me Why,Elvis Presley With The Jordanaires,King Creole,N,0nKb6gYFt0jgs6c2nmqvSm,1958-09-19,34.0,1958-01-01,1958,1955-1959,5.0,28.0,79.967,126.573,10.0,1.0,0.427,0.181,-14.177,0.0462,0.97,0.0,0.133,0.281,True,1958
Don't Be Cruel,Don't Be Cruel,Bill Black's Combo,Bill Black's Combo,N,4eDmOSU6rMzjIim9FsDtHY,2003-01-01,11.0,1960-09-07,1960,1960-1964,13.0,15.0,157.114,133.4,7.0,1.0,0.737,0.611,-10.936,0.0366,0.405,0.75,0.0804,0.944,True,2003
Don't Bet Money Honey,"Don't Bet Money, Honey (In the Style of Linda Scott) [Backing Track Version]",Linda Scott,"Ultimate Backing Tracks: Malt Shop, Vol. 5",N,6QgK6fwSsvEhNdmxaCnyxd,2011-01-14,11.0,1961-06-28,1961,1960-1964,8.0,0.0,100.355,153.156,5.0,1.0,0.74,0.183,-12.344,0.0392,0.288,0.834,0.0959,0.608,True,2011
Don't Come Knockin',Don't Come Knockin',Fats Domino,A Lot Of Dominos,N,7rtkJqHIA5i5kcPnMzzBMp,1960-08-07,21.0,1960-06-22,1960,1960-1964,11.0,25.0,172.378,117.493,10.0,1.0,0.417,0.41,-12.107,0.0369,0.305,0.000423,0.11,0.954,True,1960
Don't Cry No More,Don't Cry No More,Bobby Bland,"I Pity The Fool: The Duke Recordings, Vol. One",N,1Z2E0hzef6vJD3fCFWoWUi,1992-12-22,79.0,1961-07-19,1961,1960-1964,3.0,14.0,91.059,145.8,0.0,1.0,0.523,0.753,-12.437,0.0633,0.234,0.0,0.202,0.955,True,1992
Don't Deceive Me,Don't Deceive Me - Single Version,Ruth Brown,Miss Rhythm: Greatest Hits And More,N,6Teu9cfIt31Y9xQtkUPUQj,2005-03-29,62.0,1960-03-09,1960,1960-1964,8.0,1.0,98.366,135.227,8.0,1.0,0.516,0.349,-11.394,0.0344,0.62,1.56e-06,0.263,0.552,True,2005
Don't Destroy Me,Don't Destroy Me,Crash Craddock,Boom Boom Baby,N,25HzmNxpTK2CXBZPvRImEU,1992-01-01,94.0,1959-11-04,1959,1955-1959,1.0,3.0,95.643,167.427,0.0,1.0,0.706,0.435,-11.012,0.0313,0.768,0.0138,0.169,0.826,True,1992
Don't Fence Me In,Don't Fence Me In,Tommy Edwards,Step Out Singing,N,6IoT18y4UE7M3WvQ5WYPyU,1960-01-05,45.0,1960-02-17,1960,1960-1964,8.0,20.0,138.699,148.787,8.0,1.0,0.616,0.671,-8.435,0.0774,0.616,0.000121,0.175,0.644,True,1960
Don't Forget I Love You,Don't Forget I Love You,The Butanes,"The Ten Commandments of Rock 'N' Roll, Vol. 6",Y,15tfo3c3rPU7ENgSsvZcwR,2021-06-25,98.0,1961-07-19,1961,1960-1964,2.0,0.0,76.47,147.053,10.0,1.0,0.549,0.945,-5.235,0.0519,0.523,0.0,0.172,0.804,True,2021
Don't Go Home,Don't Go,The Playmates,Don't Go,N,31SPIpjKb1YlvY6FDCBUrm,2019-09-06,70.0,1958-01-01,1958,1955-1959,2.0,42.0,95.542,174.876,4.0,0.0,0.122,0.0329,-22.297,0.0428,0.86,0.895,0.112,0.0615,True,2019
Don't Go To Strangers,Don't Go To Strangers,Etta Jones,Don't Go To Strangers - Rudy Van Gelder Remaster,N,6cRsRBzSaGwfnMMqNSjtFY,1960-01-01,36.0,1960-11-02,1960,1960-1964,7.0,51.0,129.332,228.36,7.0,1.0,0.497,0.086,-13.579,0.0443,0.974,0.00106,0.124,0.171,True,1960
Don't Let Him Shop Around,Don't Let Him Shop Around - Single Version,Debbie Dean,"The Complete Motown Singles, Vol. 1: 1959-1961",N,20BJYonZzlLzd0cbhIED97,2005-01-14,92.0,1961-02-01,1961,1960-1964,2.0,3.0,136.102,164.573,1.0,1.0,0.657,0.721,-3.832,0.0341,0.87,3.73e-06,0.266,0.948,True,2005
Don't Let Love Pass Me By,Venus,Frankie Avalon,Frankie Avalon,N,5kqXQHIgQ6UfFP9LfqPNgG,2008-12-01,85.0,1960-10-05,1960,1960-1964,2.0,47.0,114.883,144.483,10.0,1.0,0.576,0.347,-18.755,0.0317,0.852,0.599,0.124,0.85,True,2008
Don't Pity Me,Don't Pity Me,Dion & The Belmonts,Presenting Dion And The Belmonts,N,7HEfruasPLwcluVCmByCFD,1959-01-01,40.0,1958-12-17,1958,1955-1959,12.0,25.0,91.955,159.88,2.0,1.0,0.427,0.418,-7.151,0.0251,0.76,1.62e-05,0.146,0.362,True,1959
Don't Read The Letter,Tell Him,Patti Page,Workin' On A Groovy Thing....The Best Of,N,0VZtkNntW57HvblvTBlABe,2007-01-01,65.0,1960-12-28,1960,1960-1964,4.0,51.0,96.518,151.453,7.0,0.0,0.573,0.471,-8.424,0.0253,0.687,0.0,0.0826,0.932,True,2007
Don't Take The Stars,Don't Take The Stars,The Mystics,Hushabye: The Complete Laurie Singles,N,0smvyhir3JqCjkGYmA2q2B,2020-02-07,98.0,1959-10-14,1959,1955-1959,2.0,32.0,174.228,151.307,2.0,1.0,0.354,0.53,-9.697,0.0298,0.639,0.0,0.165,0.939,True,2020
Don't Take Your Guns To Town,Don't Take Your Guns to Town,Johnny Cash,The Essential Johnny Cash,N,0p7QF136UOOUHnyU8CuZra,2002-02-12,32.0,1959-01-14,1959,1955-1959,12.0,48.0,89.199,182.667,10.0,1.0,0.629,0.204,-12.619,0.075,0.864,0.0,0.0863,0.489,True,2002
Don't Tell Me Your Troubles,Don't Tell Me Your Troubles,Don Gibson,RCA Country Legends: Don Gibson,N,5c6wm4gmI1bENw6H8PwODq,2001-05-15,85.0,1959-08-05,1959,1955-1959,3.0,25.0,100.539,138.307,10.0,1.0,0.635,0.748,-8.46,0.0344,0.728,4.61e-06,0.0765,0.908,True,2001
Don't Throw Away All Those Teardrops,Don't Throw Away All Those Teardrops,Frankie Avalon,Beach Party,N,7KjsPUMEiwqkAPm8G5hjrA,2013-12-04,22.0,1960-03-09,1960,1960-1964,10.0,5.0,82.761,149.907,7.0,1.0,0.565,0.308,-11.841,0.0269,0.919,0.00139,0.312,0.454,True,2013
